Temperature,Speed,Load,Ac_Use,Terrain_Slope,Wind_Speed,Driving_Mode,Weather_Condition,Vehicle_Age,Tire_Type,Night_Driving,Urban_Driving,Highway_Driving,Average_Passengers,Cruise_Control_Use,Regenerative_Braking_System,External_Humidity,Road_Condition,Heat_Pump_System,In_Car_Device_Count,Charging_Frequency,Months_Since_Last_Maintenance,Energy_Consumption
13.1673,69.003,193.1968,1,5.0674,18.7882,2,1,3.7487,1,1,1,0,2.8188,1,0,95.703,2,0,1,0.6747,10.4098,26.333
11.4912,98.2806,254.6529,0,-6.1856,45.4721,1,2,6.1013,2,0,0,0,1.2018,1,0,35.7268,1,1,1,2.2273,11.1198,18.6421
32.3892,38.7821,311.1586,0,-4.8357,28.1983,0,2,4.4755,1,1,1,1,2.6428,0,0,74.5593,1,0,0,3.6206,4.7235,16.6608
5.0352,33.622,311.2109,1,0.8663,41.7075,1,2,4.5934,0,0,1,0,4.8438,1,1,47.23,0,0,3,4.6381,1.9495,17.4927
-0.1821,97.7913,404.6948,0,-0.3653,34.3437,1,0,9.9832,0,0,0,1,3.2678,0,1,99.9117,2,0,2,2.9772,11.3701,13.4703
18.3817,68.282,243.5191,1,-2.2727,10.6301,2,0,5.4413,2,1,1,1,1.8692,1,1,90.1469,1,0,1,0.6975,11.6855,24.1373
33.7729,119.5994,386.7192,1,4.9207,43.3833,1,0,6.9694,2,0,1,1,4.2369,1,1,28.6625,3,0,3,4.6409,11.3867,26.152
10.1136,38.7529,331.2367,1,1.295,4.3635,1,2,7.2097,1,1,0,1,2.5894,0,0,80.2642,2,1,0,6.6015,1.0594,20.3584
-2.5185,107.0065,484.7382,1,4.2054,22.4319,0,2,0.0017,2,1,1,0,1.2551,1,1,55.2259,0,1,2,6.4011,0.2143,21.5093
8.5722,73.1985,254.114,1,-6.9349,11.9578,0,1,5.5246,2,1,0,1,2.4096,0,0,30.5562,3,1,4,1.9864,4.7491,22.4293
15.2373,104.4435,460.4866,0,4.5798,26.8778,2,1,9.6306,0,0,0,0,4.2562,0,1,51.5307,2,1,2,5.9121,9.8892,16.9522
1.4769,103.5415,428.257,1,-0.7694,15.0025,0,0,7.5082,2,0,0,1,1.8839,0,1,33.3404,1,0,4,5.0626,6.4133,14.371
21.3241,112.4393,355.0657,0,-9.3246,36.1413,0,1,3.4043,0,0,1,0,2.3062,1,1,18.0769,0,1,1,4.4247,4.9449,13.8203
34.91,56.8065,361.8058,1,-5.3102,46.8459,1,2,3.6457,0,0,1,1,2.0862,0,1,46.762,3,1,2,6.4632,7.8508,25.4512
13.0696,115.4819,133.86,1,-9.4849,35.4545,2,2,3.0362,0,1,0,1,4.5923,1,0,42.4902,1,0,4,0.121,9.272,25.9467
9.1891,43.65,480.0898,1,-0.8625,17.7655,2,2,6.3021,1,0,0,0,2.1768,0,0,31.4774,2,0,3,6.7561,4.5074,19.3221
11.0282,37.3772,142.7744,1,-3.4824,30.0035,1,0,0.9732,0,1,0,0,1.9613,0,1,61.8912,2,0,2,6.5474,0.9838,9.8619
-0.3942,68.8454,325.2933,0,9.749,44.4263,0,1,2.9,2,1,0,1,4.7087,1,1,12.8328,0,1,2,6.4335,11.3095,16.0899
30.3309,104.5491,232.0283,0,7.3701,13.5014,0,2,4.9821,2,0,1,0,4.9991,0,0,97.3291,0,0,4,3.7432,6.6353,17.0157
11.593,72.6079,271.9408,1,6.5134,5.9102,0,0,5.3522,0,0,0,1,3.3743,1,0,21.2092,2,1,4,0.6925,1.9911,19.4219
10.491,104.6358,344.0732,1,0.0223,6.5382,2,0,6.0741,0,0,1,1,4.7392,1,1,61.2662,3,0,3,3.4596,2.4724,21.7267
21.3876,95.6718,463.5406,1,6.1417,24.7427,1,1,7.9722,0,0,1,0,4.0723,0,1,40.1794,3,1,3,5.6434,8.2712,23.7
12.6813,48.8486,283.0268,1,-4.6626,36.6068,1,2,1.6324,0,1,1,1,1.7505,0,1,0.9802,3,0,4,2.935,0.0856,21.3584
20.9293,115.3993,495.0918,0,1.213,32.8629,0,0,2.2502,0,0,1,1,3.7357,0,1,21.2549,0,0,0,1.6592,8.9802,14.6838
-2.5421,35.4703,337.1248,0,-2.1416,22.6945,2,0,8.7231,2,1,0,0,4.1604,1,0,55.1174,3,0,3,6.2954,11.5936,16.5185
27.5489,110.8452,164.2216,1,-6.5732,36.4649,1,2,8.3116,1,0,0,1,3.972,1,1,34.9111,1,1,2,1.6783,7.3217,23.2477
32.6202,57.3999,176.0037,0,-8.5477,31.6985,0,0,8.2157,0,1,0,1,3.1198,1,0,83.6353,3,0,3,6.6224,8.9354,12.2502
20.9506,75.0133,386.4444,0,1.1644,31.4115,0,0,2.0862,0,0,0,0,3.0608,1,1,67.2965,0,1,3,1.6142,9.8207,13.7581
33.1826,68.0117,120.1591,1,-8.0472,10.1188,1,1,0.5826,1,1,1,1,4.2874,1,1,15.6636,3,1,1,1.6619,8.078,25.3975
1.0573,45.4651,292.1366,0,4.3601,15.6292,1,1,5.2341,0,0,0,0,3.756,0,0,93.5227,3,0,4,5.8428,6.3744,11.7019
14.0966,62.2332,159.2876,1,8.4294,17.2212,1,1,8.7004,2,1,1,0,4.1717,0,0,24.14,1,0,1,1.4903,9.6201,22.5229
19.0723,47.3641,273.2875,0,-6.7579,40.4095,2,1,2.3752,2,1,0,1,1.8298,0,0,6.0732,3,0,2,2.4358,2.3529,16.7566
18.2695,48.3498,399.967,0,-0.5812,38.7555,0,1,9.042,1,0,1,0,4.8657,0,0,48.6085,1,0,4,3.8897,8.4276,15.5433
11.0585,46.8351,283.5252,1,4.7755,12.6336,1,2,1.4153,0,0,0,0,3.9313,1,1,43.7823,2,0,4,4.8541,2.9271,15.7803
8.5234,74.0116,165.3804,0,-4.2632,2.7576,2,0,2.981,0,1,0,1,2.6894,0,0,49.1053,2,0,2,1.0269,10.5324,15.7997
0.073,101.8138,200.7701,0,8.4153,38.3892,2,2,2.9829,2,0,0,0,3.397,1,1,7.2267,2,1,4,5.3804,10.6501,18.7425
10.6697,81.2073,247.0158,0,7.7693,20.4933,1,2,1.511,2,0,0,0,3.5592,0,1,29.6799,3,0,0,3.1399,7.2932,11.0294
1.5064,110.3886,127.8245,0,-7.9249,10.9902,1,1,8.7278,0,1,0,1,4.205,0,1,92.1807,1,0,4,6.267,6.2438,10.0086
24.3746,87.289,333.7351,0,-9.452,5.8508,1,2,4.1259,0,1,1,1,3.8032,0,0,79.5751,2,1,2,4.5894,5.1253,21.5753
3.3532,92.0406,343.0135,1,9.5292,0.6407,1,0,1.9066,0,1,0,1,4.3777,0,1,14.7747,2,1,0,1.6149,11.6232,20.9265
-2.6574,90.0847,124.8608,1,9.1295,21.3865,2,2,1.4724,0,0,1,0,2.579,0,1,28.8157,0,1,3,2.49,0.3306,20.3204
17.0946,70.4513,260.9245,0,-1.5543,16.9882,1,2,4.2091,0,0,0,1,2.6851,0,1,74.7096,1,0,4,5.578,4.4128,10.5178
18.8092,92.0405,265.6003,1,-8.9887,34.8235,0,1,0.1729,2,1,1,1,1.7543,0,0,85.7941,1,0,1,2.313,2.4614,20.3896
29.8765,36.2737,233.5278,0,2.3775,48.8333,0,2,1.2106,2,0,1,0,3.0628,1,1,14.0302,1,1,2,0.9142,3.7052,17.5963
18.0793,107.3866,323.0959,0,-4.1318,10.3391,1,2,0.037,2,1,0,1,2.6062,0,1,59.6611,1,0,2,6.8374,6.2516,13.497
8.8192,100.0031,238.383,1,8.7345,12.1518,1,1,0.2439,2,1,1,0,3.6594,0,0,43.9024,3,1,4,6.5741,8.6152,25.8014
27.1205,52.0707,266.5637,0,5.8932,16.8651,2,0,9.9737,1,1,1,1,3.4117,1,0,48.5786,2,1,0,2.0185,7.3219,24.6176
16.6112,99.1229,419.0094,1,2.9919,23.2969,0,1,4.4889,2,0,1,1,4.4299,1,1,79.2936,0,0,4,2.5585,9.4752,22.5537
-1.8288,31.1378,164.8437,0,-4.3099,34.8849,0,1,7.2892,0,1,1,0,1.6732,1,1,59.3204,1,1,1,6.0936,8.9156,12.1824
17.634,49.5522,347.6459,0,4.0254,17.6016,2,2,7.3708,2,1,0,0,4.6618,1,0,55.7132,3,0,4,0.0238,2.6536,22.221
31.3207,35.8624,302.2378,1,-4.2166,5.21,1,1,8.8041,2,1,1,0,1.8821,0,0,38.0178,2,0,3,2.706,3.1884,22.329
10.8525,100.2204,222.0287,0,-9.2474,36.5171,2,1,1.0375,2,1,1,1,3.8828,1,1,32.2906,3,0,1,0.3874,3.555,20.2725
6.853,98.0287,391.0139,1,0.1687,39.7321,2,0,5.2567,1,1,0,0,2.993,0,0,72.9409,1,1,4,6.0599,3.9719,23.377
0.7388,103.2272,320.4753,1,-0.2263,12.3824,0,2,3.2172,2,1,0,0,3.8107,1,1,91.4938,1,1,1,3.3158,6.9783,19.735
1.0578,30.4034,290.9446,0,5.2601,6.8378,2,0,5.4848,2,0,0,0,3.1451,0,1,2.5499,1,0,3,6.9348,11.2332,8.8142
12.3109,75.1109,367.0677,0,7.3135,26.3901,0,0,3.3212,0,0,1,1,3.6097,0,1,47.6128,1,0,1,1.3705,9.6799,13.9718
18.8272,93.4353,420.9161,1,-2.9106,10.4157,0,1,1.8366,0,1,1,1,4.0081,1,0,56.6951,3,0,4,2.3111,6.9808,25.6534
-1.7754,43.9861,489.0675,0,-1.0105,18.7082,2,0,6.7283,0,0,1,0,1.7725,0,1,28.3686,0,0,2,1.2151,3.658,13.1673
32.5827,88.4812,351.7401,0,-0.592,38.8681,2,0,0.3843,0,0,0,0,2.3694,1,0,8.8141,3,1,1,0.1623,0.9353,20.1453
25.2053,37.5699,449.776,1,-3.5155,10.9804,1,1,8.9539,1,0,0,0,4.4689,0,1,16.8409,1,1,0,6.5739,8.3058,16.6402
18.465,46.3193,100.4366,0,4.8677,40.313,0,1,1.4627,2,0,1,1,4.3444,0,1,70.714,0,0,2,5.3527,0.5609,8.9245
28.1375,72.8217,312.0943,0,0.442,33.701,2,2,6.1514,1,0,0,0,3.7244,1,0,21.8603,1,1,1,5.7899,1.242,17.4655
-1.7925,88.8209,185.859,1,8.2791,10.9863,0,1,7.542,2,0,0,0,2.2213,0,0,39.7566,0,0,2,2.7174,11.0821,14.5908
14.0736,43.1282,137.677,0,3.0062,26.3202,2,1,0.7293,0,0,1,1,1.8251,0,0,1.5812,3,1,3,6.4295,2.4341,17.84
20.2037,46.6701,312.7884,0,-5.7621,30.7035,2,1,9.0329,2,0,1,0,1.1941,1,0,17.018,1,0,2,0.6227,8.8364,19.7206
28.1461,48.4002,398.7306,0,-6.7038,10.0138,1,2,3.5618,2,0,1,0,4.7362,0,0,81.6353,2,0,0,0.9106,5.3522,17.1355
26.3388,51.4831,264.909,0,-2.5523,7.2475,1,0,9.9673,2,1,1,1,3.5434,0,0,52.6487,3,1,4,3.1083,5.1052,22.6644
6.0828,50.3898,368.043,0,-3.0615,26.5584,1,1,0.6878,1,0,1,0,2.6525,1,1,9.7849,3,0,1,1.0039,1.0652,13.0727
32.6352,65.5634,295.8877,0,-1.8574,34.6921,2,2,7.1677,0,0,1,1,3.7605,1,0,8.2866,0,1,2,0.8149,6.9521,24.6183
-0.0262,88.8411,274.8343,1,-6.3282,23.2534,1,1,1.6071,0,0,1,0,2.8319,1,1,92.0824,0,1,0,3.6944,9.7337,19.767
30.0053,69.4229,216.1027,0,9.5645,3.502,0,0,4.0269,1,1,1,1,2.4027,1,1,37.1602,2,1,1,1.3895,5.7696,18.0245
33.8376,99.8377,253.0374,0,-7.0858,46.2606,0,0,4.4321,1,0,1,1,3.0046,0,1,76.6705,0,1,1,5.6755,6.3154,13.4889
2.0861,94.7342,239.9183,0,3.053,34.7483,2,1,4.0615,1,1,1,0,3.9464,1,1,43.6682,2,1,2,6.2723,6.234,19.6289
23.8826,41.3874,358.4749,1,-9.7386,31.0598,1,1,3.3757,0,1,0,1,4.3508,1,0,12.3903,3,0,1,4.8823,1.6264,19.2893
-3.3886,34.3957,146.4074,0,-1.8608,32.1814,2,2,7.6721,0,1,1,1,1.3984,1,0,52.5269,3,1,3,1.6477,1.7601,22.446
11.2169,109.0147,137.0545,1,-3.8163,19.9303,2,0,8.1989,0,1,1,1,1.2594,1,0,9.9339,3,0,4,5.4546,5.5074,22.8414
15.6513,37.1848,364.0052,1,-2.3595,49.22,0,1,3.3561,1,1,1,1,2.3612,0,1,86.3098,0,0,1,0.3505,8.5387,20.6089
18.2258,43.3505,318.5192,1,-0.0385,6.634,1,1,4.8264,1,1,0,0,1.1564,0,0,4.9255,2,1,3,4.4489,7.5352,21.334
32.4375,31.992,272.08,1,2.0075,36.9571,0,1,4.2176,0,1,0,0,2.9793,1,0,70.0048,3,0,2,6.4855,4.2793,17.789
21.89,86.5503,160.9772,1,1.6702,21.0438,1,1,5.9352,2,0,1,1,4.2958,0,0,97.7478,1,1,2,4.177,4.7529,24.4447
14.2511,82.4134,264.4108,0,2.6143,44.0548,1,2,1.5027,2,0,1,0,2.3908,0,1,88.5769,1,1,1,6.4387,11.8469,17.4191
27.387,118.8213,415.8927,0,6.891,35.8631,2,2,8.0568,0,0,1,0,2.9033,1,1,90.6356,3,0,2,4.5064,4.8614,22.419
33.0213,109.8239,455.8485,0,7.7343,28.1126,1,0,7.9701,2,1,0,0,3.2974,1,1,25.5575,0,0,3,5.511,2.9467,15.6035
-4.1174,66.9759,381.0306,0,4.745,46.8847,1,0,5.9041,1,0,1,0,4.6547,0,0,46.759,3,0,3,3.1704,4.6218,16.2367
34.3009,63.4427,123.9649,1,-8.4212,45.6222,2,2,7.4614,0,0,0,1,4.7065,1,1,23.1469,2,1,0,4.39,7.1752,20.6149
-1.5547,56.7167,368.1639,1,9.2258,2.6167,0,0,9.8851,1,0,1,0,3.5274,0,1,68.8499,1,0,3,0.3523,1.6328,15.7505
27.5755,43.7166,196.3942,1,8.948,9.6294,0,2,9.2251,2,0,0,1,1.0408,1,1,65.5499,1,0,2,0.2005,2.3312,17.2566
6.2134,42.4275,226.1005,1,4.2341,33.8023,0,1,6.1145,0,1,0,1,1.7584,0,1,29.6398,0,1,0,0.9401,1.9196,17.9647
0.2872,41.9055,178.3493,1,0.3488,46.092,1,1,5.114,2,0,0,0,1.8067,0,1,40.9634,1,0,3,3.6637,6.5654,12.6809
12.5942,40.2703,410.3023,1,-4.9876,21.5165,1,2,5.3453,1,1,1,0,3.3958,0,1,38.0408,2,0,0,5.6396,4.4384,19.0934
20.7583,51.6461,359.4408,0,5.127,1.9153,2,1,4.6661,0,0,0,1,3.8304,1,1,69.7557,0,1,4,5.83,10.3182,18.2158
10.2381,57.6002,344.734,0,7.5572,32.1649,2,1,4.8023,1,1,1,0,1.3559,0,1,1.8763,3,0,2,6.6229,2.7852,15.9576
-2.8174,116.5421,367.189,0,3.3038,9.7343,2,2,7.3204,1,0,0,1,2.1587,0,1,92.529,2,1,1,2.0089,8.2252,19.1779
18.9784,82.0626,194.7089,0,2.5815,27.6161,0,1,9.9212,1,1,1,0,3.0286,1,0,14.1154,2,1,4,6.4277,7.0611,19.4969
31.0961,118.8836,277.8578,1,-6.1399,19.2342,1,0,0.4531,1,1,0,1,4.0855,1,0,31.5125,1,0,1,5.7258,0.2747,18.6794
10.3286,63.522,353.3015,1,-2.8441,27.9014,2,1,2.3019,0,0,1,1,2.3778,1,1,4.6991,0,0,3,2.8029,4.1354,21.0759
3.6533,71.1864,354.6376,1,4.4627,46.6218,1,0,2.1021,2,0,1,0,2.9887,0,0,43.9168,3,0,3,2.7928,1.9651,20.6526
12.7031,59.2121,416.7407,0,-9.662,24.29,2,2,8.3286,2,1,0,0,2.9846,0,1,73.7469,1,1,2,5.4924,3.964,17.0987
-3.0655,46.4599,214.8416,0,2.8253,1.7264,2,0,4.1972,1,1,1,1,4.707,0,0,78.4389,3,1,4,4.1789,2.7743,19.8413
27.8195,42.8848,408.1344,0,5.3334,29.0459,0,1,5.2513,1,0,0,0,4.3809,1,0,36.1801,3,0,1,4.2466,9.0715,13.0592
28.0536,115.0571,276.0738,0,-3.3059,16.2873,0,0,4.6915,1,0,0,1,4.4315,0,1,38.1955,0,1,4,2.0204,11.7655,15.1233
18.52,118.813,368.0691,0,-8.4766,38.9067,1,1,8.5368,2,0,0,1,1.6664,0,1,33.9677,2,0,4,5.5848,2.8097,14.015
9.1241,34.0419,282.2878,0,6.3824,23.4964,1,1,4.9972,0,0,0,1,4.6033,0,0,21.9756,1,1,3,4.6928,9.4002,13.8183
26.9913,43.5311,479.4441,1,-7.1633,37.0685,2,0,6.6785,2,0,0,1,2.5749,0,0,71.4541,3,0,2,0.9965,0.0803,23.0521
17.1875,68.1172,171.7209,0,-2.584,45.441,0,1,0.1948,2,1,1,1,3.179,1,1,89.3577,2,0,2,3.1648,1.0245,14.8887
28.0373,46.77,370.002,0,4.1451,18.1137,1,0,6.5245,1,1,0,0,3.4573,0,1,40.662,3,0,4,2.7041,4.3839,14.0998
20.2584,62.7492,330.614,0,6.3397,49.4689,0,1,2.4095,1,0,0,1,2.7207,1,1,72.0401,2,1,2,6.5665,2.73,13.5866
26.3762,41.6187,169.0924,1,7.2476,7.4906,1,2,8.6687,0,1,1,1,2.373,1,0,48.9035,2,1,4,3.6611,2.5774,27.6294
18.9425,71.0861,126.4025,0,0.6083,32.1966,1,2,7.5155,1,1,0,1,1.9921,1,1,12.8266,2,0,3,1.0305,3.7249,15.488
11.5656,54.4525,419.6578,0,-0.4826,1.7384,0,0,1.0929,1,1,0,1,3.0542,0,1,51.1802,0,1,1,6.1981,9.5692,11.72
33.3178,61.6715,162.9805,1,6.9663,10.6528,1,0,1.0347,1,0,0,1,4.3505,0,0,26.7107,3,0,2,1.222,1.8959,19.0771
16.6446,38.4881,174.6027,0,1.2615,31.6889,1,2,2.93,2,0,1,0,4.0609,1,1,66.9219,0,1,1,4.2731,3.5833,15.854
19.2036,68.5315,491.3737,0,1.573,2.3096,0,2,1.2576,0,1,0,1,3.0396,1,1,44.9196,1,1,1,2.8404,9.3993,18.7565
3.8195,118.4932,386.9043,1,-1.3205,5.0894,0,2,7.4033,0,1,0,0,2.3712,1,0,67.718,3,0,3,0.9934,9.6731,21.8882
20.026,59.595,200.1947,1,-2.5437,14.5505,1,2,9.8682,2,1,0,0,1.0509,0,0,48.1258,3,0,0,2.5654,0.5005,18.3967
17.8643,108.8786,336.3796,0,-0.3892,28.7819,1,1,6.5526,2,1,0,0,1.8308,0,1,76.1223,0,1,0,0.6993,4.8475,16.8588
2.3935,105.8879,313.6447,1,-2.7031,0.7991,0,0,2.4905,1,0,0,0,1.7473,1,1,99.7248,3,0,2,3.7439,5.2985,13.3403
-2.6165,115.6853,437.7893,1,-3.1291,24.1177,1,0,5.6427,0,1,0,0,3.3534,1,0,86.026,1,0,3,5.5793,11.6983,19.5913
19.1744,101.1099,391.7283,0,9.8733,31.2872,1,2,8.0565,2,1,1,0,4.683,0,0,70.7203,1,0,4,4.2162,8.038,22.3392
25.5477,89.3637,432.6885,1,-3.2757,20.1261,1,0,9.6221,2,0,0,1,2.2649,0,1,24.5353,0,1,3,4.3782,2.5633,19.4268
15.9361,107.0926,184.6026,1,-4.8723,3.382,2,0,0.0507,1,1,0,0,4.1726,1,0,56.9699,3,1,0,3.4432,3.618,21.0812
4.0709,36.808,356.0877,0,-2.9215,30.5437,0,1,5.2369,1,0,1,1,2.3189,0,0,63.3408,1,0,4,1.0203,8.326,16.8688
21.6609,71.6548,116.0963,1,1.8156,30.2918,2,1,4.5321,0,0,0,0,4.8566,0,0,73.2449,0,1,0,5.4222,8.0412,18.8765
-1.7958,119.0331,127.5762,0,8.2198,25.3021,2,0,4.1449,0,1,0,0,1.7794,1,1,19.3655,2,1,3,6.9903,0.8068,13.4771
12.6733,99.264,385.4108,1,5.7573,34.6573,2,1,5.0384,0,0,1,0,2.6276,1,0,51.6908,0,1,4,1.7236,9.8908,30.2051
1.5347,116.5868,109.768,1,6.8448,10.3901,2,2,4.0351,1,0,1,1,1.5974,1,0,46.2454,2,0,2,6.4146,9.2168,22.2704
2.3784,100.1671,331.906,0,7.1802,33.927,1,0,3.4402,0,0,0,1,1.9049,0,0,26.2708,1,0,3,0.5136,3.5304,13.2762
3.0918,108.7394,436.162,1,8.4106,8.0727,2,1,1.1481,1,0,1,1,1.4238,0,0,53.8971,3,1,3,2.3944,2.9795,28.9556
10.4683,93.5877,251.9767,1,-5.2986,19.6347,2,1,4.9985,0,0,1,0,1.4381,1,1,90.9056,2,1,0,5.0924,1.811,20.5856
-2.954,98.4452,117.9362,1,-0.8327,3.3783,0,0,8.2105,1,1,1,0,3.514,0,1,76.9057,0,1,0,5.3628,5.344,15.008
10.9117,77.086,385.539,1,-2.296,40.9564,1,0,1.0473,0,1,0,0,4.1354,1,1,55.7883,2,0,1,6.0962,4.6282,15.4556
15.4683,113.1814,471.8746,1,-2.3625,26.9117,1,2,7.3849,2,1,1,1,1.3241,0,0,72.9707,2,1,1,5.4283,0.1362,27.6235
14.3318,104.2535,386.8686,0,3.0457,48.5525,0,1,2.6777,1,1,0,1,1.8852,1,1,78.8885,0,0,3,3.1387,10.3149,15.814
10.3114,105.9496,331.3789,1,-1.9639,47.1163,1,0,3.8124,2,1,1,1,2.2844,1,1,72.2957,2,0,3,3.0965,4.0015,23.8378
28.5659,90.5708,192.0115,0,2.3266,49.9281,1,1,9.8808,0,1,1,1,4.7471,0,1,86.0635,0,0,1,0.087,2.1639,17.0591
0.8131,57.4122,106.1502,1,-2.3544,5.0633,0,1,6.7521,1,1,0,0,3.3922,1,0,77.6988,3,0,4,6.8695,5.8231,14.5575
15.2279,33.2067,377.8688,1,-3.7774,30.329,1,1,7.1911,0,1,1,1,1.4291,0,0,82.7753,2,1,1,3.8505,9.8705,26.069
-2.5183,114.209,192.4105,0,-2.9385,20.3788,2,1,6.0239,1,1,1,1,2.479,1,0,51.9122,0,1,4,5.1006,9.9082,22.7096
-2.1538,82.7508,443.2651,1,6.0751,26.6332,2,0,3.2236,2,0,1,1,3.8607,1,0,50.3033,1,1,2,1.5264,4.1288,29.3729
17.9546,56.8329,286.5456,1,2.021,15.4384,2,0,6.7512,0,0,0,0,4.9129,1,1,35.8177,1,0,0,4.2853,7.6345,15.7848
17.6407,43.4222,312.2542,1,9.48,2.4034,0,2,4.5727,1,0,0,1,3.9535,0,1,49.3245,2,0,1,6.0895,8.4097,14.7999
30.1213,104.6571,401.5746,1,6.6531,35.3875,1,0,8.3208,2,1,1,0,1.7247,0,0,69.7136,0,1,2,1.0465,1.1114,28.5656
17.3149,105.2868,411.7722,0,-0.2844,48.2909,1,1,5.7106,2,1,0,1,4.2767,1,0,31.1062,0,1,0,4.1445,2.6608,20.273
33.3916,103.3057,357.0603,0,-5.1525,26.6191,1,2,7.7124,2,1,1,0,1.0133,1,0,22.3218,1,0,4,1.7683,4.6741,22.7706
-3.0522,88.0574,475.3727,1,3.4782,16.479,1,0,8.4851,0,1,0,0,2.9296,1,1,88.1038,2,0,3,4.3611,2.0165,18.7068
-1.0797,62.9414,492.9194,0,4.5329,46.9139,0,0,8.2112,0,0,0,0,2.3803,0,0,2.7314,1,0,4,2.332,11.4931,12.8706
-3.2374,57.3663,478.7542,0,-0.7165,18.2333,1,2,4.0211,2,0,1,0,4.7853,1,0,93.4698,2,1,3,5.9463,10.2434,21.9825
2.4111,30.7699,429.6717,1,-5.4016,45.7265,0,0,3.6876,1,0,0,0,1.1837,0,1,85.0512,3,1,1,4.8057,10.2312,16.0323
16.6508,105.0247,382.2501,1,1.1448,42.7845,2,0,8.6907,0,1,1,1,2.0223,1,0,65.8694,2,1,1,1.7242,8.833,31.2662
20.8229,37.8689,365.3303,0,-4.9234,26.4356,0,0,1.431,0,1,0,1,2.0395,1,1,75.9701,1,1,0,0.5153,11.6727,15.369
-3.1766,86.7679,141.5001,0,8.8,33.8436,1,1,2.794,0,1,1,1,2.6935,1,0,59.9753,3,0,4,2.9805,7.8151,19.5942
32.8388,75.3667,208.5937,0,2.5777,35.0159,0,2,1.2101,2,1,1,1,4.6934,1,1,57.2961,2,1,1,5.7322,0.5909,18.4341
28.6866,77.402,102.2753,0,-4.1614,32.0546,1,2,0.4209,1,0,1,1,3.6105,1,0,64.8815,1,1,0,3.0795,11.9063,19.7816
6.8645,113.4042,154.9639,0,-5.6854,8.0375,0,1,6.1586,0,1,1,1,1.4857,0,1,0.5353,2,1,4,4.2044,3.2684,14.0559
-1.9125,32.8454,275.6918,0,4.3345,34.6388,1,2,9.0078,1,1,0,1,4.2995,1,0,83.4488,3,0,3,1.9317,8.4419,18.9121
1.7955,99.6053,158.6146,1,4.1559,0.1609,2,0,1.2942,0,0,1,1,3.5193,1,1,81.6255,2,0,0,3.5737,1.0454,16.3912
0.0778,34.6847,460.6654,1,1.9426,35.5018,2,1,7.9571,0,1,0,1,1.0646,0,1,48.6355,0,1,3,6.2146,8.3709,21.5913
-0.0686,33.4338,422.2797,0,2.286,27.7418,0,1,3.7934,1,0,0,1,4.6743,0,1,23.6935,2,1,1,3.5562,11.4213,11.8625
15.7425,68.6836,128.6448,1,2.0774,12.988,2,1,6.1814,1,1,0,1,1.1897,0,0,33.4301,0,0,2,6.3278,2.2363,17.8485
4.8339,35.6768,199.5655,1,-2.7979,40.1882,1,2,7.6374,1,0,0,1,3.4398,1,0,42.7115,0,0,2,5.0275,4.1043,16.7524
9.3256,101.023,427.6288,0,8.7483,20.2639,2,1,7.1008,2,1,1,1,3.4034,0,1,15.9012,2,1,4,4.7109,10.0681,24.8786
34.5802,77.6607,421.2185,0,-0.4144,24.2889,2,1,1.367,1,1,0,1,3.4352,0,1,60.8058,3,1,2,6.2193,5.7025,20.4406
22.3726,32.6135,478.1802,0,-9.5934,1.3837,2,1,1.1539,1,1,1,0,4.3931,1,0,15.1826,2,0,3,1.467,5.1647,21.5057
32.9592,33.6451,499.0191,1,-3.0328,20.066,2,2,9.2419,1,0,0,1,1.4946,1,1,68.329,1,1,3,5.9682,5.6219,24.2075
0.7023,85.1402,490.508,0,-7.3943,8.3681,1,2,0.7947,1,1,1,0,3.1387,1,0,56.3852,2,0,4,1.5368,2.7296,19.9086
10.2856,102.5501,264.0552,1,-2.7323,13.8072,2,2,2.184,1,1,0,1,3.2944,0,1,83.5815,3,1,4,5.68,8.2376,25.926
17.1893,69.402,200.1314,1,2.1652,12.607,2,1,4.3835,1,0,1,1,2.5907,0,1,39.81,1,0,4,2.0601,8.5403,21.3774
-1.9297,79.9123,403.3641,0,-9.5467,2.301,0,0,8.2101,1,0,1,0,3.1123,0,1,90.5855,2,0,1,6.1733,8.5037,7.6906
-4.8325,101.9847,219.7092,1,7.404,23.0247,1,2,6.0263,0,1,0,1,3.0038,1,0,65.2958,3,0,3,3.4882,1.6847,22.3147
21.8174,84.9456,422.5601,0,2.2062,26.1296,0,0,5.7118,1,1,0,1,4.0359,0,0,0.0807,1,1,4,6.7196,8.0132,17.4121
20.6728,50.2284,313.5819,0,-4.0926,28.5531,0,0,6.9195,1,1,0,0,1.5836,1,0,43.7352,1,1,4,0.554,11.6222,17.5107
11.4316,85.1747,417.5709,1,-3.7759,23.111,0,2,8.0216,1,0,1,0,1.1184,0,1,96.698,0,0,1,0.1324,5.8335,19.8407
14.5858,86.5452,210.352,0,-0.6866,43.4763,2,2,2.3252,1,0,0,1,4.726,1,0,96.065,0,0,1,6.8253,0.8784,14.2851
11.6177,96.0696,303.2109,0,-5.0382,1.884,2,0,0.189,1,0,1,1,2.2546,0,0,57.1573,3,1,4,0.6677,5.3881,23.3859
-4.0398,85.8787,325.6095,0,-9.9132,30.6904,0,2,1.272,0,1,1,1,4.1669,0,1,66.2081,3,1,1,4.9847,3.8796,16.3996
